|6.6.6
h2o_1E-14_3.tab                                                                                     
           2
f_CO2   
  -12.000000000000000     
   4.1139240506329111E-002
         317
f_O2    
  -110.00000000000000     
  0.34810126582278483     
         317
           5
f_CO2          f_O2           C[O(HP)1]      C[Opx(HP)2]    C[Cc(AE)3]    
 -10.4367       -29.9367        1.00000        1.00000                 NaN
 -10.3956       -29.9367        1.00000        1.00000                 NaN
 -10.3544       -29.9367        1.00000        1.00000                 NaN
 -10.3133       -29.9367        1.00000        1.00000                 NaN
 -10.2722       -29.9367        1.00000        1.00000                 NaN
 -10.2310       -29.9367        1.00000        1.00000                 NaN
 -10.1899       -29.9367        1.00000        1.00000                 NaN
 -10.1487       -29.9367        1.00000        1.00000                 NaN
 -10.1076       -29.9367        1.00000        1.00000                 NaN
 -10.0665       -29.9367        1.00000        1.00000                 NaN
 -10.0253       -29.9367        1.00000        1.00000                 NaN
 -9.98418       -29.9367        1.00000        1.00000                 NaN
 -9.94304       -29.9367        1.00000        1.00000                 NaN
 -9.90190       -29.9367        1.00000        1.00000                 NaN
 -9.86076       -29.9367        1.00000        1.00000                 NaN
 -9.81962       -29.9367        1.00000        1.00000                 NaN
 -9.77848       -29.9367        1.00000        1.00000                 NaN
 -9.73734       -29.9367        1.00000        1.00000                 NaN
 -9.69620       -29.9367        1.00000        1.00000                 NaN
 -9.65506       -29.9367        1.00000        1.00000                 NaN
 -9.61392       -29.9367        1.00000        1.00000                 NaN
 -9.57278       -29.9367        1.00000        1.00000                 NaN
 -9.53165       -29.9367        1.00000        1.00000                 NaN
 -9.49051       -29.9367        1.00000        1.00000                 NaN
 -9.44937       -29.9367        1.00000        1.00000                 NaN
 -9.40823       -29.9367        1.00000        1.00000                 NaN
 -9.36709       -29.9367        1.00000        1.00000                 NaN
 -9.32595       -29.9367        1.00000        1.00000                 NaN
 -9.28481       -29.9367        1.00000        1.00000                 NaN
 -9.24367       -29.9367        1.00000        1.00000                 NaN
 -9.20253       -29.9367        1.00000        1.00000                 NaN
 -9.16139       -29.9367        1.00000        1.00000                 NaN
 -9.12025       -29.9367        1.00000        1.00000                 NaN
 -9.07911       -29.9367        1.00000        1.00000                 NaN
 -9.03797       -29.9367        1.00000        1.00000                 NaN
 -8.99684       -29.9367        1.00000        1.00000                 NaN
 -8.95570       -29.9367        1.00000        1.00000                 NaN
 -8.91456       -29.9367        1.00000        1.00000                 NaN
 -8.87342       -29.9367        1.00000        1.00000                 NaN
 -8.83228       -29.9367        1.00000        1.00000                 NaN
 -8.79114       -29.9367        1.00000        1.00000                 NaN
 -8.75000       -29.9367        1.00000        1.00000                 NaN
 -8.70886       -29.9367        1.00000        1.00000                 NaN
 -8.66772       -29.9367        1.00000        1.00000                 NaN
 -8.62658       -29.9367        1.00000        1.00000                 NaN
 -8.58544       -29.9367        1.00000        1.00000                 NaN
 -8.54430       -29.9367        1.00000        1.00000                 NaN
 -8.50316       -29.9367        1.00000        1.00000                 NaN
 -8.46203       -29.9367        1.00000        1.00000                 NaN
 -8.42089       -29.9367        1.00000        1.00000                 NaN
 -8.37975       -29.9367        1.00000        1.00000                 NaN
 -8.33861       -29.9367        1.00000        1.00000                 NaN
 -8.29747       -29.9367        1.00000        1.00000                 NaN
 -8.25633       -29.9367        1.00000        1.00000                 NaN
 -8.21519       -29.9367        1.00000        1.00000                 NaN
 -8.17405       -29.9367        1.00000        1.00000                 NaN
 -8.13291       -29.9367        1.00000        1.00000                 NaN
 -8.09177       -29.9367        1.00000        1.00000                 NaN
 -8.05063       -29.9367        1.00000        1.00000                 NaN
 -8.00949       -29.9367        1.00000        1.00000                 NaN
 -7.96835       -29.9367        1.00000        1.00000                 NaN
 -7.92722       -29.9367                 NaN   1.00000        1.00000     
 -7.88608       -29.9367                 NaN   1.00000        1.00000     
 -7.84494       -29.9367                 NaN   1.00000        1.00000     
 -7.80380       -29.9367                 NaN   1.00000        1.00000     
 -7.76266       -29.9367                 NaN   1.00000        1.00000     
 -7.72152       -29.9367                 NaN   1.00000        1.00000     
 -7.68038       -29.9367                 NaN   1.00000        1.00000     
 -7.63924       -29.9367                 NaN   1.00000        1.00000     
 -7.59810       -29.9367                 NaN   1.00000        1.00000     
 -7.55696       -29.9367                 NaN   1.00000        1.00000     
 -7.51582       -29.9367                 NaN   1.00000        1.00000     
 -7.47468       -29.9367                 NaN   1.00000        1.00000     
 -7.43354       -29.9367                 NaN   1.00000        1.00000     
 -7.39241       -29.9367                 NaN   1.00000        1.00000     
 -7.35127       -29.9367                 NaN   1.00000        1.00000     
 -7.31013       -29.9367                 NaN   1.00000        1.00000     
 -7.26899       -29.9367                 NaN   1.00000        1.00000     
 -7.22785       -29.9367                 NaN   1.00000        1.00000     
 -7.18671       -29.9367                 NaN   1.00000        1.00000     
 -7.14557       -29.9367                 NaN   1.00000        1.00000     
 -7.10443       -29.9367                 NaN   1.00000        1.00000     
 -7.06329       -29.9367                 NaN   1.00000        1.00000     
 -7.02215       -29.9367                 NaN   1.00000        1.00000     
 -6.98101       -29.9367                 NaN   1.00000        1.00000     
 -6.93987       -29.9367                 NaN   1.00000        1.00000     
 -6.89873       -29.9367                 NaN   1.00000        1.00000     
 -6.85759       -29.9367                 NaN   1.00000        1.00000     
 -6.81646       -29.9367                 NaN            NaN   1.00000     
 -6.77532       -29.9367                 NaN            NaN   1.00000     
 -6.73418       -29.9367                 NaN            NaN   1.00000     
 -6.69304       -29.9367                 NaN            NaN   1.00000     
 -6.65190       -29.9367                 NaN            NaN   1.00000     
 -6.61076       -29.9367                 NaN            NaN   1.00000     
 -6.56962       -29.9367                 NaN            NaN   1.00000     
 -6.52848       -29.9367                 NaN            NaN   1.00000     
 -6.48734       -29.9367                 NaN            NaN   1.00000     
 -6.44620       -29.9367                 NaN            NaN   1.00000     
 -6.40506       -29.9367                 NaN            NaN   1.00000     
 -6.36392       -29.9367                 NaN            NaN   1.00000     
 -6.32278       -29.9367                 NaN            NaN   1.00000     
 -6.28165       -29.9367                 NaN            NaN   1.00000     
 -6.24051       -29.9367                 NaN            NaN   1.00000     
 -6.19937       -29.9367                 NaN            NaN   1.00000     
