|6.6.6
h2o_1E-14_3.tab                                                                                     
           2
f_CO2   
  -12.000000000000000     
   4.1139240506329111E-002
         317
f_O2    
  -110.00000000000000     
  0.34810126582278483     
         317
           9
f_CO2          f_O2           O(HP)          Opx(HP)        iron           mt             hem            Cc(AE)         q             
 -6.44620       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.40506       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.36392       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.32278       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.28165       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.24051       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.19937       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.15823       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.11709       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.07595       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.03481       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.99367       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.95253       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.91139       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.87025       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.82911       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.78797       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.74684       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.70570       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.66456       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.62342       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.58228       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.54114       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.50000       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.45886       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.41772       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.37658       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.33544       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.29430       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.25316       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.21203       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.17089       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.12975       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
